Date,Open,High,Low,Close,Adj Close,Volume
2011-12-07,12.881600,13.082000,12.626600,12.858900,9.431758,495671
2011-12-08,12.945400,13.109300,12.726800,12.858900,9.431758,453066
2011-12-09,12.899800,13.041000,12.840600,12.922600,9.478477,347651
2011-12-12,12.908900,12.963600,12.726800,12.813300,9.398313,171959
2011-12-13,12.977300,12.977300,12.731400,12.754100,9.354893,653794
2011-12-14,12.945400,12.945400,12.726800,12.772400,9.368310,294723
2011-12-15,12.754100,12.890700,12.540100,12.567400,9.217953,215882
2011-12-16,12.754100,12.754100,12.494600,12.704100,9.318216,181622
2011-12-19,12.640300,12.754100,12.348900,12.348900,9.057684,177010
2011-12-20,12.599300,12.854300,12.517400,12.781500,9.374987,505115
2011-12-21,12.749600,12.772400,12.535600,12.767800,9.364934,159001
2011-12-22,12.731400,13.068300,12.731400,13.045600,9.568699,374883
2011-12-23,12.931700,13.168500,12.918100,13.113900,9.618793,309218
2011-12-26,13.113900,13.163900,12.995500,13.022800,9.551975,114859
2011-12-27,12.886200,12.954500,12.836100,12.954500,9.501880,325030
2011-12-28,12.972700,12.972700,12.613000,12.663100,9.288142,187771
2011-12-29,12.827000,12.868000,12.298800,12.298800,9.020936,308120
2012-01-02,12.581100,13.068300,12.581100,12.845200,9.430911,476565
2012-01-03,12.745000,13.118400,12.745000,13.072900,9.598092,502918
2012-01-04,13.077400,13.195800,12.836100,13.195800,9.688322,253875
2012-01-05,13.068300,13.168500,12.767800,12.990900,9.537880,271225
2012-01-06,12.990900,13.182200,12.877100,13.182200,9.678334,912061
2012-01-09,13.177600,13.250500,13.022800,13.186700,9.681639,857816
2012-01-10,13.186700,13.418900,13.186700,13.286900,9.755207,867918
2012-01-11,13.364300,13.400700,13.227700,13.341500,9.795295,709796
2012-01-12,13.378000,13.455400,13.227700,13.364300,9.812032,541790
2012-01-13,13.428000,13.537300,13.250500,13.537300,9.939051,1259053
2012-01-16,13.537300,13.537300,13.537300,13.537300,9.939051,0
2012-01-17,13.687600,13.792300,13.573700,13.705800,10.062763,370051
2012-01-18,13.687600,13.942600,13.660300,13.887900,10.196456,381032
2012-01-19,13.828700,14.252200,13.828700,13.988100,10.270024,738785
2012-01-20,13.933500,14.165700,13.856100,14.115600,10.363635,541571
2012-01-23,14.010900,14.010900,13.796900,13.924400,10.223262,193700
2012-01-24,13.806000,13.969900,13.614700,13.751300,10.096171,443183
2012-01-26,13.751300,13.928900,13.642100,13.906100,10.209823,1234676
2012-01-27,13.819600,14.083700,13.669400,14.070100,10.330230,420782
2012-01-30,13.919800,13.919800,13.500900,13.619300,9.999250,651817
2012-01-31,13.642100,13.883400,13.409800,13.883400,10.193154,639738
2012-02-01,13.796900,14.001800,13.560100,13.887900,10.196456,529492
2012-02-02,13.801400,14.111100,13.801400,13.915300,10.216576,457238
2012-02-03,13.860600,14.106500,13.810500,13.983600,10.266719,379275
2012-02-06,13.742200,13.983600,13.742200,13.983600,10.266719,153072
2012-02-07,13.965400,14.115600,13.778700,14.115600,10.363635,433081
2012-02-08,14.024500,14.434400,14.024500,14.366000,10.547475,374224
2012-02-09,14.334200,14.434400,14.256800,14.343300,10.530810,342599
2012-02-10,14.165700,14.288600,14.051900,14.183900,10.413778,234549
2012-02-13,14.183900,14.183900,14.183900,14.183900,10.413778,0
2012-02-14,14.616500,14.616500,14.261300,14.388800,10.564216,433300
2012-02-15,14.543600,14.543600,14.197600,14.434400,10.597698,120349
2012-02-16,14.388800,14.525400,14.161100,14.525400,10.664502,215223
2012-02-17,14.566400,14.630100,14.275000,14.593700,10.714659,115737
2012-02-23,14.325100,14.347800,14.165700,14.224900,10.443884,362365
2012-02-24,14.256800,14.311400,14.115600,14.115600,10.363635,303728
2012-02-27,14.115600,14.120200,13.947100,13.965400,10.253356,290551
2012-02-28,14.070100,14.247700,14.024500,14.243100,10.457247,4480146
2012-02-29,14.206700,14.470800,14.206700,14.434400,10.597698,315587
2012-03-01,14.329600,14.616500,14.270400,14.525400,10.675603,283962
2012-03-02,14.461700,14.789500,14.243100,14.525400,10.675603,272762
2012-03-05,14.343300,14.479900,14.243100,14.297800,10.508327,350286
2012-03-06,14.238600,14.238600,13.801400,14.006300,10.294085,376200
2012-03-07,14.366000,14.388800,13.942600,14.265900,10.484879,319101
2012-03-08,14.297800,14.616500,14.297800,14.475300,10.638785,625683
2012-03-09,14.475300,14.639300,14.452600,14.561800,10.702353,373126
2012-03-12,14.543600,14.566400,14.379700,14.525400,10.675603,341062
2012-03-13,14.666600,14.789500,14.593700,14.789500,10.869705,750424
2012-03-14,14.794100,14.794100,14.575500,14.730300,10.826195,298457
2012-03-15,14.602800,14.953400,14.602800,14.798600,10.876398,465364
2012-03-16,14.999000,15.121900,14.625600,15.121900,11.114008,738126
2012-03-19,15.121900,15.121900,15.121900,15.121900,11.114008,0
2012-03-20,14.666600,15.026300,14.666600,15.026300,11.043744,222470
2012-03-21,14.753100,14.948900,14.680200,14.844200,10.909913,193700
2012-03-22,14.753100,14.948900,14.680200,14.844200,10.909913,193700
2012-03-23,14.379700,14.830500,14.215800,14.215800,10.448058,532127
2012-03-26,14.384300,14.616500,14.329600,14.616500,10.742558,169543
2012-03-27,14.552700,14.684800,14.407000,14.675700,10.786066,198312
2012-03-28,14.589200,14.639300,14.129300,14.234000,10.461436,386962
2012-03-29,14.156600,14.316000,13.837800,14.083700,10.350973,505115
2012-03-30,14.288600,14.288600,13.765000,13.796900,10.140182,634468
2012-04-02,13.878800,14.020000,13.760400,14.020000,10.315372,216101
2012-04-03,14.042800,14.083700,13.660300,13.660300,10.050715,300653
2012-04-04,13.592000,13.705800,13.368800,13.564600,9.980305,1121354
2012-04-05,13.437200,13.546400,13.177600,13.432600,9.883183,605479
2012-04-09,13.127500,13.218600,12.913500,13.109300,9.645311,528394
2012-04-10,13.132100,13.309700,12.572000,12.817900,9.430908,521586
2012-04-11,12.817900,12.817900,12.817900,12.817900,9.430908,0
2012-04-12,12.963600,13.277800,12.717700,13.113900,9.648693,421002
2012-04-13,13.113900,13.113900,12.749600,12.749600,9.380658,674877
2012-04-16,12.854300,12.927200,12.626600,12.731400,9.367266,486008
2012-04-17,12.840600,12.904400,12.585700,12.749600,9.380658,310536
2012-04-18,12.740500,12.804200,12.567400,12.745000,9.377274,545304
2012-04-19,12.663100,12.840600,12.585700,12.658500,9.313632,522684
2012-04-20,12.977300,13.163900,12.904400,12.972700,9.544807,525978
2012-04-23,13.159400,13.159400,12.576500,12.704100,9.347183,521146
2012-04-24,12.704100,12.877100,12.553800,12.681300,9.330405,1253562
2012-04-25,12.567400,12.567400,12.071100,12.134900,8.928383,1671490
2012-04-26,12.134900,12.221400,11.861700,12.185000,8.965246,2667883
2012-04-27,12.185000,12.280600,11.975500,11.975500,8.811106,229058
2012-04-30,12.066600,12.289700,11.984600,12.289700,9.042277,126937
2012-05-02,12.066600,12.289700,11.984600,12.289700,9.042277,126937
2012-05-03,12.021000,12.180400,11.879900,11.971000,8.807797,313171
2012-05-04,12.112100,12.153100,11.747800,11.879900,8.740765,834537
2012-05-07,11.834300,12.016500,11.656800,12.016500,8.841274,249483
2012-05-08,11.747800,11.984600,11.679500,11.930000,8.777626,333156
2012-05-09,11.661300,11.875300,11.656800,11.838900,8.710593,1057666
2012-05-10,11.875300,12.162200,11.675000,11.702300,8.610095,337768
2012-05-11,11.529300,12.066600,11.529300,11.852600,8.720680,114419
2012-05-14,11.857100,11.857100,11.579400,11.693200,8.603397,541351
2012-05-15,11.702300,11.975500,11.602100,11.615800,8.546452,1249390
2012-05-16,11.615800,11.615800,11.615800,11.615800,8.546452,0
2012-05-17,11.447300,11.602100,11.133100,11.155900,8.208073,426492
2012-05-18,11.256100,11.488300,11.174100,11.256100,8.281798,210391
2012-05-21,11.256100,11.256100,11.256100,11.256100,8.281798,0
2012-05-22,11.734200,12.203200,11.547500,11.838900,8.710593,419465
2012-05-23,11.829800,11.829800,11.192300,11.547500,8.496206,878240
2012-05-24,11.670400,11.670400,11.206000,11.429100,8.409090,478980
2012-05-25,11.511100,11.688600,11.406300,11.542900,8.492816,256950
2012-05-28,11.606700,11.652200,11.506500,11.542900,8.492816,206438
2012-05-29,11.542900,11.656800,11.415400,11.524700,8.479425,188210
2012-05-30,11.520200,11.574800,11.215100,11.433700,8.412470,300433
2012-05-31,11.356200,11.843400,11.333500,11.802500,8.683822,377079
2012-06-01,11.570200,11.870800,11.561100,11.661300,8.590845,229937
2012-06-04,11.547500,11.747800,11.383600,11.383600,8.386271,435936
2012-06-05,11.470100,11.511100,11.265200,11.269700,8.302356,718800
2012-06-06,11.333500,11.679500,11.174100,11.429100,8.419785,482494
2012-06-08,11.565700,11.861700,11.456400,11.456400,8.439896,283084
2012-06-11,11.729600,11.879900,11.574800,11.611200,8.553937,293406
2012-06-12,11.611200,11.939100,11.583900,11.802500,8.694868,283743
2012-06-13,11.788800,12.002800,11.702300,11.775200,8.674754,174374
2012-06-14,11.802500,11.961800,11.766100,11.884400,8.755205,122765
2012-06-15,11.907200,12.112100,11.848000,12.112100,8.922950,332936
2012-06-18,12.112100,12.112100,12.112100,12.112100,8.922950,0
2012-06-19,12.093900,12.230500,11.998300,12.075700,8.896134,419245
2012-06-20,12.066600,12.098400,11.797900,12.089300,8.906151,265515
2012-06-21,11.952700,11.952700,11.634000,11.656800,8.587533,205340
2012-06-22,11.615800,11.679500,11.338000,11.552000,8.510328,455701
2012-06-25,11.429100,11.447300,11.201400,11.201400,8.252040,325250
2012-06-26,11.360800,11.465500,11.155900,11.155900,8.218521,544865
2012-06-27,11.219600,11.474600,11.183200,11.292500,8.319152,446917
2012-06-28,11.292500,11.338000,11.064800,11.087600,8.168207,189089
2012-06-29,11.410900,11.583900,11.328900,11.570200,8.523734,594278
2012-07-02,11.515600,11.652200,11.342600,11.652200,8.595289,158782
2012-07-03,11.652200,11.961800,11.583900,11.656800,8.598681,273640
2012-07-04,11.615800,11.971000,11.597600,11.665900,8.605391,610530
2012-07-05,11.656800,12.121200,11.656800,11.930000,8.800207,228180
2012-07-06,11.848000,11.898100,11.629400,11.848000,8.739717,77963
2012-07-10,11.848000,11.989200,11.338000,11.356200,8.376944,805987
2012-07-11,11.497400,11.656800,11.269700,11.447300,8.444143,195897
2012-07-12,11.356200,11.538400,11.196900,11.520200,8.497914,262879
2012-07-13,11.442700,11.834300,11.442700,11.602100,8.558334,166907
2012-07-16,11.602100,11.602100,11.602100,11.602100,8.558334,0
2012-07-17,11.647700,11.834300,11.565700,11.661300,8.601996,224227
2012-07-18,11.570200,11.952700,11.570200,11.811600,8.712869,116616
2012-07-19,11.870800,12.371600,11.870800,12.066600,8.900969,807964
2012-07-20,11.838900,12.225900,11.838900,12.216800,9.011765,175472
2012-07-23,11.916300,11.957300,11.679500,11.802500,8.706153,360608
2012-07-24,11.615800,12.330700,11.615800,12.253300,9.038689,367196
2012-07-25,12.180400,12.449100,12.121200,12.235100,9.025267,355557
2012-07-26,12.235100,12.640300,12.230500,12.617500,9.307347,153291
2012-07-27,12.708600,13.150300,12.649400,13.104700,9.666730,385205
2012-07-30,13.050100,13.437200,12.904400,13.227700,9.757462,507750
2012-07-31,13.323300,13.337000,12.808800,12.949900,9.552537,664335
2012-08-01,13.113900,13.113900,12.681300,12.763200,9.425740,671802
2012-08-02,12.658500,12.749600,12.540100,12.613000,9.314816,583078
2012-08-03,12.676700,13.022800,12.676700,12.799700,9.452694,424296
2012-08-06,12.799700,13.191300,12.795100,12.795100,9.449300,660382
2012-08-07,12.795100,12.795100,12.795100,12.795100,9.449300,0
2012-08-08,12.795100,12.795100,12.795100,12.795100,9.449300,0
2012-08-09,13.359700,13.432600,13.186700,13.291400,9.815819,166029
2012-08-10,13.359700,13.432600,13.186700,13.291400,9.815819,166029
2012-08-13,13.232300,13.378000,13.168500,13.318800,9.836050,212587
2012-08-14,13.337000,13.296000,13.077400,13.204900,9.751933,195238
2012-08-15,13.204900,13.327900,13.113900,13.204900,9.751933,286378
2012-08-16,13.296000,13.432600,13.291400,13.414400,9.906655,162954
2012-08-17,13.428000,13.464500,13.327900,13.464500,9.943656,298457
2012-08-20,13.473600,13.569200,13.282300,13.346100,9.856215,122984
2012-08-21,13.459900,13.523700,13.204900,13.277800,9.805774,270785
2012-08-22,13.268700,13.359700,13.022800,13.350600,9.859537,471733
2012-08-23,13.159400,13.423500,13.031900,13.423500,9.913375,267930
2012-08-24,13.204900,13.428000,13.018200,13.268700,9.799051,226862
2012-08-27,13.268700,13.273200,13.004600,13.214000,9.758657,488643
2012-08-28,13.136600,13.218600,13.104700,13.204900,9.751933,72912
2012-08-29,13.286900,13.323300,13.022800,13.022800,9.617456,376859
2012-08-30,12.817900,13.041000,12.817900,12.949900,9.563615,385424
2012-08-31,13.086500,13.109300,12.786000,12.881600,9.513177,473051
2012-09-03,12.895300,13.109300,12.713200,13.018200,9.625263,149338
2012-09-04,12.804200,12.840600,12.690400,12.795100,9.460316,271883
2012-09-05,12.972700,13.109300,12.704100,12.704100,9.393028,168225
2012-09-06,12.749600,13.086500,12.749600,12.977300,9.595025,323713
2012-09-10,13.068300,13.264100,13.063800,13.091100,9.679167,273860
2012-09-11,12.986400,13.214000,13.063800,13.168500,9.736392,147362
2012-09-12,13.163900,13.450800,13.163900,13.296000,9.830668,315367
2012-09-13,13.200400,13.628400,13.127500,13.455400,9.948521,374444
2012-09-14,13.423500,13.815100,13.418900,13.569200,10.032658,647645
2012-09-17,13.569200,13.783200,13.414400,13.414400,9.918204,441865
2012-09-18,13.478100,13.500900,13.286900,13.341500,9.864306,446917
2012-09-19,13.318800,13.660300,13.273200,13.487200,9.972028,585933
2012-09-20,13.296000,13.505500,13.291400,13.409800,9.914805,327446
2012-09-21,13.614700,13.651200,13.387100,13.651200,10.093287,281327
2012-09-24,13.569200,13.692100,13.437200,13.560100,10.025922,731977
2012-09-25,13.560100,13.523700,12.918100,12.918100,9.551251,2561589
2012-09-26,12.754100,13.022800,12.672200,13.022800,9.628668,468658
2012-09-27,12.990900,13.059200,12.745000,12.763200,9.436728,1521932
2012-09-28,12.763200,12.763200,12.389900,12.399000,9.167447,727804
2012-10-01,12.480900,12.613000,12.412600,12.462700,9.225708,687615
2012-10-02,12.494600,12.658500,12.467300,12.544700,9.286407,558042
2012-10-03,12.613000,12.617500,12.458200,12.458200,9.222373,514119
2012-10-04,12.521900,12.585700,12.339800,12.553800,9.293143,605479
2012-10-05,12.576500,12.776900,12.553800,12.594800,9.323494,363024
2012-10-08,12.567400,12.713200,12.453600,12.622100,9.343703,289892
2012-10-09,12.562900,12.654000,12.244200,12.294200,9.100973,1373253
2012-10-10,12.394400,12.403500,11.957300,12.021000,8.898731,975749
2012-10-11,11.820700,12.476400,11.820700,12.157600,8.999852,1233358
2012-10-15,12.157600,12.248700,12.075700,12.203200,9.033607,287915
2012-10-16,12.207700,12.362500,12.112100,12.294200,9.100973,109368
2012-10-17,12.166700,12.339800,11.952700,12.194100,9.026871,738346
2012-10-18,12.189500,12.303400,12.075700,12.253300,9.070693,102780
2012-10-19,12.002800,12.289700,12.002800,12.071100,8.935822,350725
2012-10-22,12.112100,12.198600,11.998300,12.043800,8.915607,223568
2012-10-23,11.975500,11.975500,11.711400,11.838900,8.763927,460533
2012-10-24,11.898100,12.235100,11.816100,12.089300,8.949289,641715
2012-10-25,12.139400,12.499200,12.139400,12.239600,9.060556,1632179
2012-10-26,12.162200,12.271500,12.144000,12.157600,8.999852,613165
2012-10-29,12.080200,12.185000,11.984600,12.016500,8.895398,65665
2012-10-30,12.162200,12.339800,12.157600,12.303400,9.107782,101462
2012-10-31,12.248700,12.298800,12.080200,12.103000,8.959432,305704
2012-11-01,12.103000,12.726800,12.075700,12.726800,9.432902,186453
2012-11-05,12.508300,12.827000,12.508300,12.576500,9.321502,760088
2012-11-06,12.681300,12.863400,12.622100,12.840600,9.517251,845518
2012-11-07,12.735900,12.781500,12.444500,12.476400,9.247309,681905
2012-11-08,12.476400,12.658500,12.162200,12.239600,9.071799,1020331
2012-11-09,12.317000,12.449100,12.130300,12.294200,9.112267,229278
2012-11-12,12.362500,12.408100,12.185000,12.248700,9.078541,118372
2012-11-13,12.230500,12.549200,12.189500,12.408100,9.196685,153072
2012-11-14,12.348900,12.435400,12.207700,12.435400,9.216923,235867
2012-11-16,12.289700,12.813300,12.266900,12.544700,9.297933,383009
2012-11-19,12.585700,13.086500,12.581100,13.086500,9.699502,427590
2012-11-21,12.954500,13.063800,12.854300,13.036500,9.662445,209073
2012-11-22,13.077400,13.177600,12.986400,12.986400,9.625309,231474
2012-11-23,13.077400,13.177600,12.945400,13.113900,9.719814,264416
2012-11-26,13.045600,13.068300,12.908900,12.908900,9.567868,137259
2012-11-27,12.986400,12.986400,12.717700,12.763200,9.459882,206218
2012-11-28,12.708600,12.822400,12.581100,12.758700,9.456547,395966
2012-11-29,12.772400,13.068300,12.663100,13.022800,9.652292,400139
2012-11-30,13.204900,13.400700,12.899800,13.241400,9.814316,388938
2012-12-03,13.264100,13.687600,13.264100,13.528200,10.038259,534982
2012-12-04,13.437200,13.569200,13.409800,13.469000,9.994328,136601
2012-12-05,13.496400,13.614700,13.368800,13.532800,10.041669,107392
2012-12-06,13.537300,13.537300,13.286900,13.510000,10.024755,108490
2012-12-07,13.473600,13.592000,13.305100,13.496400,10.014661,89164
2012-12-10,13.409800,13.610200,13.327900,13.541900,10.048421,280668
2012-12-11,13.569200,13.687600,13.364300,13.564600,10.065268,201167
2012-12-12,13.537300,13.778700,13.414400,13.778700,10.224135,169543
2012-12-13,13.696700,13.837800,13.592000,13.592000,10.085597,533006
2012-12-14,13.724000,13.774100,13.482700,13.705800,10.170042,186014
2012-12-17,13.705800,13.815100,13.400700,13.400700,9.943648,448454
2012-12-18,13.418900,13.660300,13.418900,13.569200,10.068683,523123
2012-12-19,13.537300,14.047300,13.519100,13.933500,10.339004,176131
2012-12-20,14.042800,14.065500,13.878800,14.015400,10.399771,380812
2012-12-21,13.828700,14.771300,13.828700,14.625600,10.852557,1057446
2012-12-26,14.338700,14.343300,14.033700,14.065500,10.436948,505115
2012-12-27,14.129300,14.193000,13.956200,14.142900,10.494381,489741
2012-12-28,14.056400,14.270400,13.947100,14.188500,10.528220,327226
2013-01-02,14.247700,14.411600,14.161100,14.343300,10.654347,143189
2013-01-03,14.384300,14.730300,14.297800,14.725800,10.938468,207536
2013-01-04,14.530000,15.026300,14.530000,15.026300,11.161684,914477
2013-01-07,14.880600,15.399700,14.880600,15.267600,11.340924,1664462
2013-01-08,15.208400,15.481600,15.162900,15.340500,11.395077,445160
2013-01-09,15.386000,15.868700,15.340500,15.823100,11.753558,1413223
2013-01-10,15.768500,15.786700,15.249400,15.285800,11.354445,1327792
2013-01-11,15.326800,15.436100,15.176600,15.427000,11.459327,372687
2013-01-14,15.431600,15.723000,15.386000,15.490800,11.506720,5291623
2013-01-15,15.431600,15.723000,15.386000,15.481600,11.499885,430445
2013-01-16,15.390600,15.540800,15.267600,15.472500,11.493132,224007
2013-01-17,15.427000,15.800400,15.417900,15.795800,11.733278,284621
2013-01-18,15.654700,15.823100,15.627300,15.777600,11.719760,318222
2013-01-21,15.645600,15.754800,15.581800,15.663800,11.635227,114200
2013-01-22,15.754800,15.868700,15.554500,15.663800,11.635227,410680
2013-01-23,15.736600,15.786700,15.641000,15.641000,11.618295,2047471
2013-01-24,15.577300,15.791300,15.577300,15.745700,11.696060,113102
2013-01-28,15.795800,15.795800,15.304100,15.358700,11.408593,468000
2013-01-29,15.358700,15.513500,15.144700,15.381500,11.425529,1215569
2013-01-30,15.254000,15.386000,15.108300,15.108300,11.222593,340403
2013-01-31,15.135600,15.322300,15.026300,15.249400,11.327403,186453
2013-02-01,15.140100,15.290400,15.099100,15.162900,11.274242,271225
2013-02-04,15.181100,15.181100,14.798600,14.866900,11.054155,350725
2013-02-05,14.862400,15.472500,14.862400,15.213000,11.311498,344576
2013-02-06,15.194800,15.194800,14.803200,14.907900,11.084637,339744
2013-02-07,14.935200,15.172000,14.757600,14.880600,11.064339,242675
2013-02-08,14.967100,15.131000,14.798600,15.026300,11.172675,368514
2013-02-13,15.026300,15.167400,14.907900,14.907900,11.084637,129792
2013-02-14,14.775900,14.926100,14.730300,14.775900,10.986492,83673
2013-02-15,14.958000,15.800400,14.871500,15.800400,11.748256,294723
2013-02-18,15.600000,15.782200,15.527200,15.723000,11.690700,125400
2013-02-19,15.686500,15.718400,15.417900,15.417900,11.463848,674438
2013-02-20,15.185700,15.513500,15.085500,15.085500,11.216694,256291
2013-02-21,15.217500,15.308600,14.885100,14.935200,11.104937,252118
2013-02-22,14.967100,15.513500,14.967100,15.390600,11.443552,283523
2013-02-25,15.431600,15.868700,15.431600,15.686500,11.663559,1419152
2013-02-26,15.481600,15.559000,15.194800,15.345000,11.409645,151095
2013-02-27,15.422400,15.586400,15.190200,15.481600,11.511208,315148
2013-02-28,15.395100,15.800400,15.395100,15.504400,11.528162,73351
2013-03-01,15.609100,15.836800,15.522600,15.645600,11.644415,321297
2013-03-04,15.518100,15.713900,15.399700,15.536300,11.563066,174374
2013-03-05,15.686500,16.096300,15.641000,15.645600,11.644415,325909
2013-03-06,15.709300,15.959800,15.595500,15.845900,11.793489,253875
2013-03-07,15.959800,16.050800,15.754800,15.946100,11.868065,129134
2013-03-08,15.959800,16.515301,15.941500,16.515301,12.291699,203144
2013-03-11,16.269400,16.683701,16.269400,16.392300,12.200152,184696
2013-03-12,16.383200,16.651899,16.210199,16.214701,12.067971,231474
2013-03-13,16.310400,16.460600,16.114599,16.233000,12.081594,212368
2013-03-14,16.301300,16.310400,15.964300,16.110001,11.990049,563971
2013-03-15,16.269400,16.437901,16.028000,16.205601,12.061206,1391481
2013-03-18,16.323999,16.665501,16.096300,16.528900,12.301821,825972
2013-03-19,16.323999,16.670099,16.096300,16.278500,12.115458,536739
2013-03-20,16.278500,16.447001,16.210199,16.269400,12.108684,351164
2013-03-21,16.301300,16.401400,16.178301,16.255699,12.098487,186673
2013-03-22,16.255699,16.255699,16.041700,16.119101,11.996822,1319447
2013-03-25,16.119101,16.310400,15.937000,16.119101,11.996822,213466
2013-03-26,16.196501,16.319500,16.123699,16.228399,12.078171,116616
2013-03-27,16.314899,16.314899,15.937000,16.105499,11.986703,187990
2013-03-28,16.205601,16.528900,16.137300,16.519800,12.295047,614702
2013-04-01,16.469700,16.538000,16.160101,16.219299,12.082365,166249
2013-04-02,16.469700,16.538000,15.918800,15.950600,11.882207,517852
2013-04-03,15.909700,16.046301,15.622800,15.768500,11.746552,347431
2013-04-04,15.809500,15.909700,15.427000,15.436100,11.498934,641935
2013-04-05,15.436100,15.559000,15.049100,15.436100,11.498934,431324
2013-04-08,15.395100,15.395100,15.203900,15.317700,11.410732,619534
2013-04-09,15.522600,15.659200,15.354100,15.618200,11.634587,875825
2013-04-10,15.609100,15.891400,15.468000,15.645600,11.654999,227302
2013-04-11,15.736600,15.759400,15.559000,15.641000,11.651576,1472519
2013-04-12,15.545400,15.686500,15.331400,15.354100,11.437852,1005397
2013-04-15,15.094600,15.326800,15.094600,15.208400,11.329311,185794
2013-04-16,15.299500,15.481600,15.263100,15.481600,11.532828,697058
2013-04-17,15.313200,15.477100,15.030900,15.117400,11.261527,451968
2013-04-18,15.203900,15.208400,14.744000,14.921600,11.115664,861989
2013-04-19,15.149200,15.276700,14.807700,15.249400,11.359853,590545
2013-04-22,15.099100,15.317700,15.026300,15.190200,11.315752,432861
2013-04-23,15.185700,15.436100,15.062700,15.276700,11.380189,530590
2013-04-24,15.258500,15.481600,15.244900,15.367800,11.448056,235647
2013-04-25,15.367800,15.518100,15.208400,15.376900,11.454830,165809
2013-04-26,null,null,null,null,null,null
2013-04-29,15.094600,15.281300,14.921600,15.208400,11.329311,211709
2013-04-30,15.427000,15.527200,14.848700,15.527200,11.566800,427151
2013-05-02,15.294900,15.645600,15.290400,15.367800,11.459126,224666
2013-05-03,15.495300,15.786700,15.413300,15.413300,11.493050,99705
2013-05-06,15.413300,15.481600,15.244900,15.367800,11.459126,168884
2013-05-07,15.367800,15.836800,15.367800,15.836800,11.808837,295163
2013-05-08,15.836800,16.069000,15.768500,15.786700,11.771482,161417
2013-05-09,15.809500,15.968900,15.709300,15.882300,11.842769,172178
2013-05-10,15.741200,15.855000,15.609100,15.609100,11.639056,445379
2013-05-13,15.563600,15.659200,15.454300,15.549900,11.594908,169104
2013-05-14,15.495300,15.682000,15.381500,15.527200,11.577981,348968
2013-05-15,15.495300,15.850500,15.481600,15.695700,11.703625,140554
2013-05-16,15.691100,15.750300,15.481600,15.499900,11.557629,120788
2013-05-17,15.631900,15.654700,15.367800,15.572700,11.611909,104537
2013-05-20,15.631900,15.905100,15.367800,14.370600,10.715554,64128
2013-05-21,15.882800,16.113199,15.667400,16.053101,11.970123,214424
2013-05-22,15.962900,16.453800,15.937900,16.453800,12.268911,295282
2013-05-23,16.203400,16.413700,16.013000,16.308500,12.160567,354578
2013-05-24,16.208401,16.398701,16.028000,16.333599,12.179279,90441
2013-05-27,16.373600,16.383699,16.163300,16.183300,12.067207,26154
2013-05-28,16.348600,16.473801,16.263500,16.263500,12.127014,134364
2013-05-29,16.193300,16.278500,15.867800,16.028000,11.951411,288095
2013-05-31,16.018000,16.138201,15.717500,15.827700,11.802053,1321084
2013-06-03,15.747600,16.128201,15.747600,15.978000,11.925427,200449
2013-06-04,16.118200,16.278500,15.792600,16.028000,11.962749,336011
2013-06-05,16.053101,16.073099,15.547200,15.622300,11.659945,679209
2013-06-06,15.697500,15.862800,15.336800,15.847700,11.828175,269727
2013-06-07,15.687500,15.857700,15.422000,15.577300,11.626359,201846
2013-06-10,15.562200,15.727500,15.407000,15.552200,11.607624,1128821
2013-06-11,15.376900,15.376900,15.126500,15.126500,11.289896,1172544
2013-06-12,15.251700,15.311800,14.931100,15.151500,11.308556,796604
2013-06-13,14.936100,15.171500,14.916100,15.031300,11.218843,694782
2013-06-14,15.066400,15.211600,14.891100,15.026300,11.215110,637682
2013-06-17,15.026300,15.171500,14.906100,15.006300,11.200184,355976
2013-06-18,14.911100,14.931100,14.720800,14.841000,11.076812,151335
2013-06-19,14.921100,14.961200,14.410200,14.780900,11.031951,460792
2013-06-20,14.545500,14.891100,13.964400,14.755800,11.013223,451409
2013-06-21,14.931100,14.936100,14.400200,14.490400,10.815133,341202
2013-06-24,14.375200,14.530400,14.084700,14.164800,10.572114,200848
2013-06-25,14.270000,14.275000,13.949400,14.124700,10.542188,121188
2013-06-26,14.209900,14.535400,14.079600,14.174800,10.579581,148340
2013-06-27,14.254900,14.530400,14.204900,14.465300,10.796401,137359
2013-06-28,14.410200,14.825900,14.244900,14.625600,10.916043,210830
2013-07-01,14.410200,14.825900,14.244900,14.420200,10.773787,255752
2013-07-02,14.325100,14.425200,13.739000,13.914300,10.395816,256151
2013-07-03,13.874300,14.044600,13.593800,13.749100,10.272388,251958
2013-07-04,14.059600,14.104700,13.944400,14.019500,10.474415,77065
2013-07-05,13.874300,13.879300,13.323300,13.513600,10.096441,184676
2013-07-08,13.553700,13.704000,13.418500,13.483600,10.074027,349587
2013-07-10,13.593800,13.749100,13.403500,13.483600,10.074027,121787
2013-07-11,13.699000,13.919400,13.593800,13.684000,10.223747,1287343
2013-07-12,13.648900,13.789100,13.573700,13.704000,10.238695,673619
2013-07-15,13.543700,13.969400,13.543700,13.899300,10.384606,232193
2013-07-16,13.974500,14.084700,13.759100,13.959400,10.429507,300673
2013-07-17,14.114700,14.239900,14.024500,14.089700,10.526858,50511
2013-07-18,14.024500,14.229900,13.989500,14.154800,10.575500,171499
2013-07-19,14.074600,14.189800,14.024500,14.159800,10.579236,57100
2013-07-22,14.184800,14.575500,14.004500,14.425200,10.777526,214624
